684833,GGG,0.94,0.94,NULL,INSTR_007,0,NULL,0
691717,GGG,0.78,0.78,NULL,INSTR_007,0,NULL,0.0294117647058824
1436558,GGG,0.78,0.78,NULL,INSTR_007,0,NULL,0.0338983050847458
2139353,GGG,0.679,0.679,NULL,INSTR_007,0,NULL,0
2142579,GGG,0.5,0.5,NULL,INSTR_007,0,NULL,0
2479954,GGG,0.768,0.768,NULL,INSTR_007,0,NULL,0
2567561,GGG,0.94,0.94,NULL,INSTR_007,0,NULL,0.5
2590189,GGG,0.672,0.672,NULL,INSTR_007,0,NULL,0.757575757575758
135075,HHH,0.74,0.74,NULL,INSTR_008,0,NULL,0.232558139534884
166327,HHH,0.8,0.8,NULL,INSTR_008,0,NULL,0.2
173316,HHH,0.553333333333333,0.553333333333333,NULL,INSTR_008,0,NULL,0.0666666666666667
200905,HHH,0.653333333333333,0.653333333333333,NULL,INSTR_008,0,NULL,0.588235294117647
244961,HHH,0.69,0.69,NULL,INSTR_008,0,NULL,0.2
298777,HHH,0.77,0.77,NULL,INSTR_008,0,NULL,0.5
304589,HHH,0.963333333333333,0.963333333333333,NULL,INSTR_008,0,NULL,0.268817204301075
329226,HHH,0.84,0.84,NULL,INSTR_008,0,NULL,0.461538461538462
336696,HHH,0.586,0.586,NULL,INSTR_008,0,NULL,0
359156,HHH,0.92,0.92,NULL,INSTR_008,0,NULL,0.19047619047619
365893,HHH,0.45,0.45,NULL,INSTR_008,0,NULL,0
529509,GGG,0.712,0.712,NULL,INSTR_007,0,NULL,0
529991,GGG,0.5,0.5,NULL,INSTR_007,0,NULL,0.0909090909090909
543010,GGG,0.62,0.62,NULL,INSTR_007,0,NULL,0.165217391304348
545118,GGG,0.466666666666667,0.466666666666667,NULL,INSTR_007,0,NULL,0.0645161290322581
554459,GGG,0.752,0.752,NULL,INSTR_007,0,NULL,0.428571428571429
558054,GGG,0.952,0.952,NULL,INSTR_007,0,NULL,0
585025,GGG,0.4,0.4,NULL,INSTR_007,0,NULL,0
586047,GGG,0.98,0.98,NULL,INSTR_007,0,NULL,0.680851063829787
588251,GGG,0.5,0.5,NULL,INSTR_007,0,NULL,0
588402,GGG,0.706666666666667,0.706666666666667,NULL,INSTR_007,0,NULL,0
593000,GGG,0.51,0.51,NULL,INSTR_007,0,NULL,0
598662,GGG,0.716666666666667,0.716666666666667,NULL,INSTR_007,0,NULL,0
599902,GGG,0.86,0.86,NULL,INSTR_007,0,NULL,0
600320,GGG,0.5,0.5,NULL,INSTR_007,0,NULL,0.8
604213,GGG,0.79,0.79,NULL,INSTR_007,0,NULL,0
605264,GGG,0.848,0.848,NULL,INSTR_007,0,NULL,0
615241,GGG,0.845,0.845,NULL,INSTR_007,0,NULL,0.117647058823529
629867,GGG,0.8,0.8,NULL,INSTR_007,0,NULL,0
631104,GGG,0.7075,0.7075,NULL,INSTR_007,0,NULL,0
633026,GGG,0.82,0.82,NULL,INSTR_007,0,NULL,0
634076,GGG,0.88,0.88,NULL,INSTR_007,0,NULL,0
634529,GGG,0.848,0.848,NULL,INSTR_007,0,NULL,0
655954,GGG,0.9,0.9,NULL,INSTR_007,0,NULL,0
684615,GGG,0.85,0.85,NULL,INSTR_007,0,NULL,1
36347,LLL,0.75,0.75,NULL,INSTR_012,0,NULL,0
43284,LLL,0.796666666666667,0.796666666666667,NULL,INSTR_012,0,NULL,0.357142857142857
126912,LLL,0.826666666666667,0.826666666666667,NULL,INSTR_012,0,NULL,0
127580,LLL,0.49,0.49,NULL,INSTR_012,0,NULL,0.344827586206897
155158,LLL,0.745,0.745,NULL,INSTR_012,0,NULL,0.263157894736842
157060,LLL,0.56,0.56,NULL,INSTR_012,0,NULL,0.25
195234,LLL,0.55,0.55,NULL,INSTR_012,0,NULL,0.272727272727273
199244,LLL,0.83,0.83,NULL,INSTR_012,0,NULL,0
286484,LLL,0.64,0.64,NULL,INSTR_012,0,NULL,1
304734,LLL,0.96,0.96,NULL,INSTR_012,0,NULL,0
310280,LLL,0.893333333333333,0.893333333333333,NULL,INSTR_012,0,NULL,0
313756,LLL,0.905,0.905,NULL,INSTR_012,0,NULL,0
338741,LLL,0.726666666666667,0.726666666666667,NULL,INSTR_012,0,NULL,1
373269,LLL,0.62,0.62,NULL,INSTR_012,0,NULL,0.361111111111111
402502,LLL,0.925,0.925,NULL,INSTR_012,0,NULL,0.226415094339623
413934,LLL,0.666666666666667,0.666666666666667,NULL,INSTR_012,0,NULL,0
433386,LLL,0.673333333333333,0.673333333333333,NULL,INSTR_012,0,NULL,0
442910,LLL,0.74,0.74,NULL,INSTR_012,0,NULL,0.384615384615385
484594,LLL,0.93,0.93,NULL,INSTR_012,0,NULL,0.315508021390374
497211,LLL,0.95,0.95,NULL,INSTR_012,0,NULL,0.205882352941176
503878,LLL,0.87,0.87,NULL,INSTR_012,0,NULL,0.0666666666666667
505199,LLL,0.93,0.93,NULL,INSTR_012,0,NULL,0
505899,LLL,0.6,0.6,NULL,INSTR_012,0,NULL,0
510530,LLL,0.363333333333333,0.363333333333333,NULL,INSTR_012,0,NULL,0.909090909090909
520024,LLL,0.75,0.75,NULL,INSTR_012,0,NULL,1
523700,LLL,0.87,0.87,NULL,INSTR_012,0,NULL,0.136363636363636
536636,LLL,0.645,0.645,NULL,INSTR_012,0,NULL,0
543788,LLL,1,1,NULL,INSTR_012,0,NULL,0.444444444444444
547400,LLL,0.82,0.82,NULL,INSTR_012,0,NULL,0.145161290322581
548602,LLL,0.99,0.99,NULL,INSTR_012,0,NULL,0.294117647058824
555503,LLL,0.85,0.85,NULL,INSTR_012,0,NULL,0.321428571428571
556354,LLL,1,1,NULL,INSTR_012,0,NULL,0
559381,LLL,0.676,0.676,NULL,INSTR_012,0,NULL,0
560168,LLL,1,1,NULL,INSTR_012,0,NULL,0.818181818181818
192375,OOO,0.65,0.65,NULL,INSTR_015,0,NULL,0.571428571428571
281638,OOO,0.84,0.84,NULL,INSTR_015,0,NULL,0.264705882352941
347484,OOO,0.79,0.79,NULL,INSTR_015,0,NULL,0
348837,OOO,0.64,0.64,NULL,INSTR_015,0,NULL,0.0526315789473684
369208,OOO,0.86,0.86,NULL,INSTR_015,0,NULL,0
392021,OOO,0.9,0.9,NULL,INSTR_015,0,NULL,0.5
413934,OOO,0.546666666666667,0.546666666666667,NULL,INSTR_015,0,NULL,0
430678,OOO,0.728,0.728,NULL,INSTR_015,0,NULL,0.416666666666667
467580,OOO,0.87,0.87,NULL,INSTR_015,0,NULL,0.136363636363636
481618,OOO,0.95,0.95,NULL,INSTR_015,0,NULL,0.818181818181818
505199,OOO,0.93,0.93,NULL,INSTR_015,0,NULL,0
505899,OOO,1,1,NULL,INSTR_015,0,NULL,0
513672,OOO,0.86,0.86,NULL,INSTR_015,0,NULL,0
529297,OOO,0.9,0.9,NULL,INSTR_015,0,NULL,0.125
529567,OOO,0.69,0.69,NULL,INSTR_015,0,NULL,0
544090,OOO,0.96,0.96,NULL,INSTR_015,0,NULL,0.0740740740740741
547400,OOO,0.88,0.88,NULL,INSTR_015,0,NULL,0.145161290322581
550725,OOO,0.82,0.82,NULL,INSTR_015,0,NULL,0.6
560117,OOO,0.112,0.112,NULL,INSTR_015,0,NULL,0
571800,OOO,0.87,0.87,NULL,INSTR_015,0,NULL,0.025
576780,OOO,0.89,0.89,NULL,INSTR_015,0,NULL,0.115044247787611
586121,OOO,0.59,0.59,NULL,INSTR_015,0,NULL,0.166666666666667
592939,OOO,0.71,0.71,NULL,INSTR_015,0,NULL,0
595047,OOO,0.92,0.92,NULL,INSTR_015,0,NULL,0.0476190476190476
595381,OOO,0.74,0.74,NULL,INSTR_015,0,NULL,0.0463576158940397
597787,OOO,0.9,0.9,NULL,INSTR_015,0,NULL,0.420118343195266
600142,GGG,0.512,0.512,NULL,INSTR_007,0,NULL,0.5
609868,GGG,0.78,0.78,NULL,INSTR_007,0,NULL,0
612191,GGG,0.872,0.872,NULL,INSTR_007,0,NULL,0.233333333333333
612644,GGG,0.73,0.73,NULL,INSTR_007,0,NULL,0
620179,GGG,0.848,0.848,NULL,INSTR_007,0,NULL,0.111111111111111
623689,GGG,0.84,0.84,NULL,INSTR_007,0,NULL,0
623840,GGG,0.83,0.83,NULL,INSTR_007,0,NULL,0.413793103448276
632313,GGG,0.975,0.975,NULL,INSTR_007,0,NULL,0
649095,GGG,0.65,0.65,NULL,INSTR_007,0,NULL,0
676401,GGG,0.74,0.74,NULL,INSTR_007,0,NULL,0
680530,GGG,0.55,0.55,NULL,INSTR_007,0,NULL,0
688401,GGG,0.62,0.62,NULL,INSTR_007,0,NULL,0.166666666666667
691026,GGG,0.75,0.75,NULL,INSTR_007,0,NULL,0.0588235294117647
2051035,GGG,0.7,0.7,NULL,INSTR_007,0,NULL,0.4375
40878,HHH,0.88,0.88,NULL,INSTR_008,0,NULL,0
51153,HHH,0.23,0.23,NULL,INSTR_008,0,NULL,0.466666666666667
199244,HHH,0.68,0.68,NULL,INSTR_008,0,NULL,0
284095,HHH,0.888,0.888,NULL,INSTR_008,0,NULL,0.0843373493975904
293317,HHH,0.81,0.81,NULL,INSTR_008,0,NULL,0.391304347826087
299886,HHH,0.796666666666667,0.796666666666667,NULL,INSTR_008,0,NULL,0.16
304734,HHH,0.75,0.75,NULL,INSTR_008,0,NULL,0
360986,HHH,0.736666666666667,0.736666666666667,NULL,INSTR_008,0,NULL,0.325925925925926
529297,GGG,0.8,0.8,NULL,INSTR_007,0,NULL,0.125
529567,GGG,0.94,0.94,NULL,INSTR_007,0,NULL,0
544090,GGG,0.675,0.675,NULL,INSTR_007,0,NULL,0.0740740740740741
546262,GGG,0.86,0.86,NULL,INSTR_007,0,NULL,0.692307692307692
550725,GGG,0.826666666666667,0.826666666666667,NULL,INSTR_007,0,NULL,0.6
553280,GGG,1,1,NULL,INSTR_007,0,NULL,0.5
555786,GGG,0.86,0.86,NULL,INSTR_007,0,NULL,0.4
567752,GGG,0.84,0.84,NULL,INSTR_007,0,NULL,0.0163934426229508
568539,GGG,0.424,0.424,NULL,INSTR_007,0,NULL,0.8125
576761,GGG,0.484,0.484,NULL,INSTR_007,0,NULL,0.166666666666667
582226,GGG,0.8,0.8,NULL,INSTR_007,0,NULL,0.03125
582879,GGG,0.863333333333333,0.863333333333333,NULL,INSTR_007,0,NULL,0.131578947368421
583730,GGG,0.45,0.45,NULL,INSTR_007,0,NULL,0.25
586921,GGG,0.968,0.968,NULL,INSTR_007,0,NULL,0.175
594745,GGG,0.76,0.76,NULL,INSTR_007,0,NULL,0
596432,GGG,0.688,0.688,NULL,INSTR_007,0,NULL,0.142857142857143
599542,GGG,0.832,0.832,NULL,INSTR_007,0,NULL,0.0555555555555556
607947,GGG,0.96,0.96,NULL,INSTR_007,0,NULL,0.424242424242424
613461,GGG,0.703888888888889,0.703888888888889,NULL,INSTR_007,0,NULL,0.0476190476190476
622570,GGG,0.768,0.768,NULL,INSTR_007,0,NULL,0
624376,GGG,0.92,0.92,NULL,INSTR_007,0,NULL,0
624591,GGG,0.694444444444445,0.694444444444445,NULL,INSTR_007,0,NULL,0
627750,GGG,0.52,0.52,NULL,INSTR_007,0,NULL,0.833333333333333
627901,GGG,0.72,0.72,NULL,INSTR_007,0,NULL,1
571765,LLL,0.78,0.78,NULL,INSTR_012,0,NULL,0.4
572584,LLL,0.666666666666667,0.666666666666667,NULL,INSTR_012,0,NULL,0.0100502512562814
572735,LLL,0.78,0.78,NULL,INSTR_012,0,NULL,0.583333333333333
575241,LLL,0.86,0.86,NULL,INSTR_012,0,NULL,0.0333333333333333
578034,LLL,0.94,0.94,NULL,INSTR_012,0,NULL,0.0476190476190476
597386,LLL,0.72,0.72,NULL,INSTR_012,0,NULL,0
598571,LLL,0.98,0.98,NULL,INSTR_012,0,NULL,0.404761904761905
599709,LLL,0.8,0.8,NULL,INSTR_012,0,NULL,1
604921,LLL,0.816,0.816,NULL,INSTR_012,0,NULL,0.594594594594595
607848,LLL,0.714,0.714,NULL,INSTR_012,0,NULL,0
611405,LLL,0.93,0.93,NULL,INSTR_012,0,NULL,0.48
614300,LLL,0.965,0.965,NULL,INSTR_012,0,NULL,0.0967741935483871
617525,LLL,0.81,0.81,NULL,INSTR_012,0,NULL,0
620112,LLL,0.84,0.84,NULL,INSTR_012,0,NULL,0.210526315789474
620231,LLL,0.645,0.645,NULL,INSTR_012,0,NULL,0.794871794871795
622435,LLL,0.68,0.68,NULL,INSTR_012,0,NULL,0.266666666666667
627251,LLL,0.8,0.8,NULL,INSTR_012,0,NULL,0
627968,LLL,0.53,0.53,NULL,INSTR_012,0,NULL,0
632463,LLL,0.54,0.54,NULL,INSTR_012,0,NULL,0.484848484848485
645216,LLL,0.893333333333333,0.893333333333333,NULL,INSTR_012,0,NULL,0
647320,LLL,0.84,0.84,NULL,INSTR_012,0,NULL,0.283582089552239
650247,LLL,0.79,0.79,NULL,INSTR_012,0,NULL,0.2
508859,OOO,0.735,0.735,NULL,INSTR_015,0,NULL,0.641791044776119
523833,OOO,0.92,0.92,NULL,INSTR_015,0,NULL,0.130434782608696
526392,OOO,0.733333333333333,0.733333333333333,NULL,INSTR_015,0,NULL,0
530736,OOO,0.81,0.81,NULL,INSTR_015,0,NULL,0.5
547884,OOO,0.59,0.59,NULL,INSTR_015,0,NULL,0.333333333333333
572652,OOO,0.68,0.68,NULL,INSTR_015,0,NULL,0
591602,OOO,0.8,0.8,NULL,INSTR_015,0,NULL,0
594044,OOO,0.94,0.94,NULL,INSTR_015,0,NULL,0.540540540540541
597937,OOO,0.48,0.48,NULL,INSTR_015,0,NULL,0.0645161290322581
601430,OOO,0.8,0.8,NULL,INSTR_015,0,NULL,0.178571428571429
601645,OOO,0.6,0.6,NULL,INSTR_015,0,NULL,0.0416666666666667
603300,OOO,0.85,0.85,NULL,INSTR_015,0,NULL,0.317073170731707
609537,OOO,0.92,0.92,NULL,INSTR_015,0,NULL,0.180327868852459
611407,OOO,0.88,0.88,NULL,INSTR_015,0,NULL,0.509803921568627
613611,OOO,0.5,0.5,NULL,INSTR_015,0,NULL,0
619212,OOO,0.802666666666667,0.802666666666667,NULL,INSTR_015,0,NULL,1
622435,OOO,0.832,0.832,NULL,INSTR_015,0,NULL,0.266666666666667
628287,OOO,0.9,0.9,NULL,INSTR_015,0,NULL,0.5
628519,OOO,0.925,0.925,NULL,INSTR_015,0,NULL,0.857142857142857
629906,OOO,0.52,0.52,NULL,INSTR_015,0,NULL,0.583333333333333
630240,OOO,0.816,0.816,NULL,INSTR_015,0,NULL,0
630876,OOO,0.884,0.884,NULL,INSTR_015,0,NULL,0
638498,OOO,0.72,0.72,NULL,INSTR_015,0,NULL,0.5
645818,OOO,0.935,0.935,NULL,INSTR_015,0,NULL,0
647154,OOO,0.52,0.52,NULL,INSTR_015,0,NULL,0.0727272727272727
648841,OOO,0.75,0.75,NULL,INSTR_015,0,NULL,0
